EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5234410,OTSEGO (ZONE), ,02/25/2001,300,Ice Storm, , ,0,0,0,0,NY,EST, ,1111512,Z,46,BGM,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,02/25/2001,1300, , , , ,"","A strengthening low pressure system in the plains on the 24th moved into the western Great Lakes late that day.  The storm moved into southern Ontario province in Canada on the 25th.  Precipitation occurred ahead of the low and a warm front.  The precipitation started as a period of light snow and sleet the evening of the 24th.  The snow and sleet changed to freezing rain around midnight in the central southern tier and finger lakes.  It changed over across the rest of the area by 3 AM.  The freezing rain ended in the central southern tier and finger lakes by 9 AM.  It then ended in the cities of Binghamton, Cortland, and Oneida around 10 AM.  The rain finally ended from the western Catskills to the western Mohawk valley by 1 PM.  Water equivalent amounts of the freezing rain were between a quarter and a half of an inch.  Oneida County was the worst hit.",39
5234406,DELAWARE (ZONE), ,02/25/2001,300,Ice Storm, , ,0,0,0,0,NY,EST, ,1111512,Z,57,BGM,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,02/25/2001,1300, , , , ,"","A strengthening low pressure system in the plains on the 24th moved into the western Great Lakes late that day.  The storm moved into southern Ontario province in Canada on the 25th.  Precipitation occurred ahead of the low and a warm front.  The precipitation started as a period of light snow and sleet the evening of the 24th.  The snow and sleet changed to freezing rain around midnight in the central southern tier and finger lakes.  It changed over across the rest of the area by 3 AM.  The freezing rain ended in the central southern tier and finger lakes by 9 AM.  It then ended in the cities of Binghamton, Cortland, and Oneida around 10 AM.  The rain finally ended from the western Catskills to the western Mohawk valley by 1 PM.  Water equivalent amounts of the freezing rain were between a quarter and a half of an inch.  Oneida County was the worst hit.",40
5231766,PUTNAM (ZONE), ,02/25/2001,830,Ice Storm, , ,0,0,0,0,NY,EST, ,1111343,Z,68,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,02/25/2001,830, , , , ,"","
With cold air in place at the surface, as warmer air moved northeast and gradually rose above this cold dome of air, snow developed around 4 am, changed to sleet around 5 am then freezing rain by 6 am.  By 8:30 am, up to 1/4-inch of ice accumulated on roads, trees, and power lines.  Freezing rain ended as temperatures rose above 32 degrees by around 11 am.  Total ice accumulations ranged from 1/4 to 1/3-inch, which resulted in some power outages.  In Middletown, a blown transformer on Wawayanda Avenue, near the Mount Carmel School, took out power in much of downtown.  Several minor traffic accidents were reported along Route 17 in Orange County.",41
5231765,ORANGE (ZONE), ,02/25/2001,830,Ice Storm, , ,0,0,0,0,NY,EST, ,1111343,Z,67,OKX,0,0,TRAINED SPOTTER, , , , , , , , ,02/25/2001,830, , , , ,"","
With cold air in place at the surface, as warmer air moved northeast and gradually rose above this cold dome of air, snow developed around 4 am, changed to sleet around 5 am then freezing rain by 6 am.  By 8:30 am, up to 1/4-inch of ice accumulated on roads, trees, and power lines.  Freezing rain ended as temperatures rose above 32 degrees by around 11 am.  Total ice accumulations ranged from 1/4 to 1/3-inch, which resulted in some power outages.  In Middletown, a blown transformer on Wawayanda Avenue, near the Mount Carmel School, took out power in much of downtown.  Several minor traffic accidents were reported along Route 17 in Orange County.",42
5237766,DELAWARE (ZONE), ,03/12/2001,2300,Ice Storm, , ,0,0,0,0,NY,EST, ,1112484,Z,57,BGM,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/13/2001,900, , , , ,"","Low pressure moved across the western Great Lakes late on the 12th into eastern Canada on the 13th.  Warm moist air moved over colder air at the surface.  Precipitation fell as mostly freezing rain.  Freezing rain amounts were around half an inch.",43
5237767,MADISON (ZONE), ,03/12/2001,2300,Ice Storm, , ,0,0,0,0,NY,EST, ,1112484,Z,36,BGM,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/13/2001,900, , , , ,"","Low pressure moved across the western Great Lakes late on the 12th into eastern Canada on the 13th.  Warm moist air moved over colder air at the surface.  Precipitation fell as mostly freezing rain.  Freezing rain amounts were around half an inch.",44
5237771,SOUTHERN ONEIDA (ZONE), ,03/12/2001,2300,Ice Storm, , ,0,0,0,0,NY,EST, ,1112484,Z,37,BGM,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/13/2001,900, , , , ,"","Low pressure moved across the western Great Lakes late on the 12th into eastern Canada on the 13th.  Warm moist air moved over colder air at the surface.  Precipitation fell as mostly freezing rain.  Freezing rain amounts were around half an inch.",45
5237772,SULLIVAN (ZONE), ,03/12/2001,2300,Ice Storm, , ,0,0,0,0,NY,EST, ,1112484,Z,62,BGM,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/13/2001,900, , , , ,"","Low pressure moved across the western Great Lakes late on the 12th into eastern Canada on the 13th.  Warm moist air moved over colder air at the surface.  Precipitation fell as mostly freezing rain.  Freezing rain amounts were around half an inch.",46
5237770,OTSEGO (ZONE), ,03/12/2001,2300,Ice Storm, , ,0,0,0,0,NY,EST, ,1112484,Z,46,BGM,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/13/2001,900, , , , ,"","Low pressure moved across the western Great Lakes late on the 12th into eastern Canada on the 13th.  Warm moist air moved over colder air at the surface.  Precipitation fell as mostly freezing rain.  Freezing rain amounts were around half an inch.",47
5237769,ONONDAGA (ZONE), ,03/12/2001,2300,Ice Storm, , ,0,0,0,0,NY,EST, ,1112484,Z,18,BGM,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/13/2001,900, , , , ,"","Low pressure moved across the western Great Lakes late on the 12th into eastern Canada on the 13th.  Warm moist air moved over colder air at the surface.  Precipitation fell as mostly freezing rain.  Freezing rain amounts were around half an inch.",48
5237768,NORTHERN ONEIDA (ZONE), ,03/12/2001,2300,Ice Storm, , ,0,0,0,0,NY,EST, ,1112484,Z,9,BGM,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/13/2001,900, , , , ,"","Low pressure moved across the western Great Lakes late on the 12th into eastern Canada on the 13th.  Warm moist air moved over colder air at the surface.  Precipitation fell as mostly freezing rain.  Freezing rain amounts were around half an inch.",49
5279937,CHAUTAUQUA (ZONE), ,01/31/2002,730,Ice Storm, , ,0,0,250000,0,NY,EST, ,1130816,Z,19,BUF,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2002,730, , , , ,"","A three to five inch snowfall overnight of the 30th-31st turned to freezing rain during the morning hours. Ice accumulations of one-half to three-quarters inch occurred. Hundreds of thousands were left without power as the heavy ice build-up downed trees and power lines. Some areas were without power for up to 72 hours. Winds picked up and gusted to 55 mph. Trees and tree limbs fell blocking roads and damaging homes and automobiles. Tree damage included large and small limb breakage and bark damage as well as the uprooting of trees. States of Emergency were declared across the Niagara Frontier counties.  East of Lake Ontario snowfall amounts of six to eight inches were followed by one-quarter to one-half inch of ice.",50
5279938,ERIE (ZONE), ,01/31/2002,800,Ice Storm, , ,0,0,1500000,0,NY,EST, ,1130816,Z,10,BUF,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2002,800, , , , ,"","A three to five inch snowfall overnight of the 30th-31st turned to freezing rain during the morning hours. Ice accumulations of one-half to three-quarters inch occurred. Hundreds of thousands were left without power as the heavy ice build-up downed trees and power lines. Some areas were without power for up to 72 hours. Winds picked up and gusted to 55 mph. Trees and tree limbs fell blocking roads and damaging homes and automobiles. Tree damage included large and small limb breakage and bark damage as well as the uprooting of trees. States of Emergency were declared across the Niagara Frontier counties.  East of Lake Ontario snowfall amounts of six to eight inches were followed by one-quarter to one-half inch of ice.",51
5279939,NIAGARA (ZONE), ,01/31/2002,900,Ice Storm, , ,0,0,1500000,0,NY,EST, ,1130816,Z,1,BUF,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2002,900, , , , ,"","A three to five inch snowfall overnight of the 30th-31st turned to freezing rain during the morning hours. Ice accumulations of one-half to three-quarters inch occurred. Hundreds of thousands were left without power as the heavy ice build-up downed trees and power lines. Some areas were without power for up to 72 hours. Winds picked up and gusted to 55 mph. Trees and tree limbs fell blocking roads and damaging homes and automobiles. Tree damage included large and small limb breakage and bark damage as well as the uprooting of trees. States of Emergency were declared across the Niagara Frontier counties.  East of Lake Ontario snowfall amounts of six to eight inches were followed by one-quarter to one-half inch of ice.",52
5279940,WYOMING (ZONE), ,01/31/2002,900,Ice Storm, , ,0,0,250000,0,NY,EST, ,1130816,Z,12,BUF,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2002,900, , , , ,"","A three to five inch snowfall overnight of the 30th-31st turned to freezing rain during the morning hours. Ice accumulations of one-half to three-quarters inch occurred. Hundreds of thousands were left without power as the heavy ice build-up downed trees and power lines. Some areas were without power for up to 72 hours. Winds picked up and gusted to 55 mph. Trees and tree limbs fell blocking roads and damaging homes and automobiles. Tree damage included large and small limb breakage and bark damage as well as the uprooting of trees. States of Emergency were declared across the Niagara Frontier counties.  East of Lake Ontario snowfall amounts of six to eight inches were followed by one-quarter to one-half inch of ice.",53
5279941,ORLEANS (ZONE), ,01/31/2002,945,Ice Storm, , ,0,0,1000000,0,NY,EST, ,1130816,Z,2,BUF,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2002,945, , , , ,"","A three to five inch snowfall overnight of the 30th-31st turned to freezing rain during the morning hours. Ice accumulations of one-half to three-quarters inch occurred. Hundreds of thousands were left without power as the heavy ice build-up downed trees and power lines. Some areas were without power for up to 72 hours. Winds picked up and gusted to 55 mph. Trees and tree limbs fell blocking roads and damaging homes and automobiles. Tree damage included large and small limb breakage and bark damage as well as the uprooting of trees. States of Emergency were declared across the Niagara Frontier counties.  East of Lake Ontario snowfall amounts of six to eight inches were followed by one-quarter to one-half inch of ice.",54
5279942,MONROE (ZONE), ,01/31/2002,1055,Ice Storm, , ,0,0,500000,0,NY,EST, ,1130816,Z,3,BUF,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2002,1055, , , , ,"","A three to five inch snowfall overnight of the 30th-31st turned to freezing rain during the morning hours. Ice accumulations of one-half to three-quarters inch occurred. Hundreds of thousands were left without power as the heavy ice build-up downed trees and power lines. Some areas were without power for up to 72 hours. Winds picked up and gusted to 55 mph. Trees and tree limbs fell blocking roads and damaging homes and automobiles. Tree damage included large and small limb breakage and bark damage as well as the uprooting of trees. States of Emergency were declared across the Niagara Frontier counties.  East of Lake Ontario snowfall amounts of six to eight inches were followed by one-quarter to one-half inch of ice.",55
5279943,GENESEE (ZONE), ,01/31/2002,1115,Ice Storm, , ,0,0,1000000,0,NY,EST, ,1130816,Z,11,BUF,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2002,1115, , , , ,"","A three to five inch snowfall overnight of the 30th-31st turned to freezing rain during the morning hours. Ice accumulations of one-half to three-quarters inch occurred. Hundreds of thousands were left without power as the heavy ice build-up downed trees and power lines. Some areas were without power for up to 72 hours. Winds picked up and gusted to 55 mph. Trees and tree limbs fell blocking roads and damaging homes and automobiles. Tree damage included large and small limb breakage and bark damage as well as the uprooting of trees. States of Emergency were declared across the Niagara Frontier counties.  East of Lake Ontario snowfall amounts of six to eight inches were followed by one-quarter to one-half inch of ice.",56
